Date,Amsterdam,Belin,Lisbon,London,Moscow,New York,Paris,Dubai,Roma,Hong Kong,Warsaw,Tokyo
07/04/2021,-0.02,0.01,0.02,0.01,0.01,-0.02,0.01,0.03,0.01,-0.01,0.02,-0.01
08/04/2021,0.03,-0.01,0.01,0.02,0.01,0.02,-0.01,0.01,-0.01,0.01,-0.01,0.02
09/04/2021,-0.03,-0.01,-0.01,-0.01,0.02,0.01,0.01,0.01,-0.02,0.01,-0.01,0.01
10/04/2021,0.01,0.01,0.01,-0.01,0.03,0.01,0.02,-0.01,-0.03,-0.02,-0.03,0.02
11/04/2021,0.01,0.01,-0.01,0.02,-0.01,-0.01,0.01,-0.02,0.01,-0.02,0.02,0.03
12/04/2021,-0.01,-0.01,-0.01,0.02,0.01,-0.02,-0.01,0.03,0.02,0.01,0.02,-0.01
13/04/2021,-0.02,0.01,0.02,-0.01,0.01,0.02,0.01,0.01,-0.01,-0.03,-0.01,-0.02
14/04/2021,0.01,0.01,0.01,0.01,-0.01,0.01,-0.01,-0.03,-0.02,0.01,0.02,-0.03
15/04/2021,0.01,-0.01,-0.01,-0.02,-0.02,-0.02,0.01,0.01,0.03,0.02,-0.02,-0.02
16/04/2021,0.02,-0.01,-0.01,-0.02,0.03,0.01,0.01,-0.02,-0.03,0.01,0.01,-0.03
17/04/2021,-0.01,0.01,-0.02,0.03,-0.02,-0.02,-0.01,-0.02,0.02,-0.02,0.01,0.01
18/04/2021,0.03,0.01,0.01,-0.03,-0.02,0.02,-0.01,0.03,-0.01,-0.02,0.01,0.01
19/04/2021,-0.01,-0.01,0.01,0.01,-0.03,0.02,0.04,0.01,0.03,-0.03,-0.02,-0.01
20/04/2021,0.02,0.01,-0.01,0.01,0.01,0.01,0.03,0.02,-0.02,0.02,-0.01,-0.02
21/04/2021,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.02,-0.02,0.03,0.02,0.01,0.01
22/04/2021,-0.01,-0.01,0.02,-0.02,0.01,-0.02,0.03,0.02,-0.03,0.01,0.01,0.01
23/04/2021,0.02,0.01,0.01,0.01,0.02,-0.02,-0.01,-0.02,-0.01,0.01,0.01,0.02
24/04/2021,0.02,-0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,-0.02,-0.01
25/04/2021,-0.03,0.01,-0.01,0.02,-0.01,0.01,0.01,0.01,-0.01,-0.02,-0.01,-0.02
26/04/2021,0.01,0.01,-0.01,-0.01,0.02,-0.01,0.02,-0.03,-0.01,-0.02,0.01,-0.04
27/04/2021,0.02,-0.01,0.01,0.03,0.01,-0.02,0.01,0.01,0.02,0.01,0.01,0.01
28/04/2021,-0.01,-0.01,0.01,-0.01,-0.01,-0.02,-0.01,0.01,0.02,0.02,0.01,0.01
29/04/2021,-0.01,0.01,-0.02,-0.01,-0.02,0.01,0.01,-0.01,-0.03,0.01,-0.02,0.01
30/04/2021,0.02,0.01,0.01,0.02,-0.03,0.01,-0.01,-0.02,0.01,-0.02,-0.03,0.01
01/05/2021,-0.02,0.01,-0.01,0.01,0.01,-0.01,-0.01,0.03,0.02,-0.01,0.02,-0.01
02/05/2021,-0.01,-0.01,-0.01,-0.01,0.01,-0.02,0.01,0.01,-0.01,-0.03,-0.01,-0.02
03/05/2021,0.01,0.01,0.02,0.02,0.01,0.02,-0.01,-0.03,-0.01,0.02,-0.02,-0.01
04/05/2021,-0.02,-0.01,0.01,0.03,0.01,0.01,-0.01,0.01,0.02,0.01,-0.03,0.02
05/05/2021,-0.02,0.01,-0.01,0.01,0.02,0.02,0.01,-0.02,0.02,-0.02,0.02,0.01
06/05/2021,0.03,-0.01,-0.01,-0.01,0.01,0.01,-0.02,-0.02,-0.01,-0.01,0.02,-0.01
07/05/2021,-0.03,-0.01,0.01,-0.01,-0.01,-0.02,-0.02,0.03,0.01,-0.02,-0.01,0.02
08/05/2021,0.01,0.01,-0.01,0.01,-0.01,-0.02,-0.03,0.01,-0.02,0.02,0.02,0.01
09/05/2021,0.01,0.01,-0.01,0.01,0.01,0.02,0.01,-0.02,-0.02,0.02,-0.02,0.01
10/05/2021,-0.01,-0.01,0.01,0.02,-0.02,0.01,0.01,-0.02,0.03,0.01,0.01,0.01
11/05/2021,-0.02,0.01,0.01,0.01,-0.02,-0.01,0.01,-0.02,-0.03,0.03,0.01,-0.01
12/05/2021,0.01,0.01,-0.02,-0.01,-0.03,-0.01,0.02,-0.02,0.01,0.01,0.01,-0.02
13/05/2021,0.01,-0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.01,-0.02,-0.02,-0.04
14/05/2021,0.02,-0.01,-0.01,-0.01,0.01,-0.02,-0.01,0.01,-0.01,-0.02,-0.03,0.01
15/05/2021,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,-0.03,-0.02,0.01,0.01,0.02
16/05/2021,0.03,0.01,0.01,0.01,0.02,0.01,-0.01,0.01,0.01,-0.03,0.01,0.01
17/05/2021,0.01,-0.01,-0.01,-0.02,0.01,-0.01,-0.01,0.01,-0.02,0.01,-0.02,0.01
18/05/2021,-0.01,0.01,-0.01,-0.02,-0.01,-0.02,0.01,-0.01,0.03,0.01,-0.01,0.01
19/05/2021,0.02,-0.01,0.01,-0.03,0.01,0.02,-0.02,-0.02,0.01,0.02,0.01,-0.01
20/05/2021,0.01,-0.01,0.01,0.01,-0.01,0.01,-0.02,0.03,-0.03,0.01,0.03,-0.02
21/05/2021,-0.01,0.01,-0.02,0.02,-0.01,-0.01,-0.03,0.01,-0.01,-0.02,0.01,-0.04
22/05/2021,0.02,-0.01,0.01,0.01,0.01,-0.02,0.01,-0.03,-0.02,-0.01,-0.02,0.01
23/05/2021,0.01,0.01,-0.01,-0.01,-0.02,0.02,-0.01,0.01,-0.03,-0.03,0.02,0.01
24/05/2021,0.01,0.01,-0.01,0.02,-0.02,0.01,0.01,-0.02,0.01,0.02,0.02,0.01
25/05/2021,-0.01,-0.01,0.02,0.01,-0.03,0.01,0.02,-0.02,0.01,0.02,-0.01,0.03
26/05/2021,-0.01,-0.01,0.01,0.01,0.01,-0.01,0.01,0.03,-0.01,0.01,-0.01,-0.02
27/05/2021,-0.01,0.01,0.01,-0.02,-0.01,-0.02,-0.01,0.01,-0.02,0.01,-0.03,-0.04
28/05/2021,0.01,0.01,-0.01,-0.02,0.01,0.02,-0.01,-0.02,0.03,0.01,-0.02,0.01
29/05/2021,-0.02,0.01,-0.01,-0.03,0.02,0.01,0.01,-0.02,-0.03,-0.02,0.02,0.01
30/05/2021,0.01,-0.01,0.01,0.02,0.01,-0.02,-0.02,-0.02,0.01,-0.02,-0.01,0.01
31/05/2021,-0.01,0.01,0.01,-0.03,-0.01,0.01,-0.02,-0.02,0.01,0.01,0.02,0.02
01/06/2021,0.01,-0.01,0.02,0.01,-0.01,-0.02,-0.03,0.03,-0.01,-0.03,0.01,0.01
02/06/2021,-0.01,-0.01,0.01,-0.02,0.01,-0.02,0.01,0.01,-0.02,0.01,-0.02,0.01
03/06/2021,0.01,0.01,-0.01,-0.02,-0.02,0.02,0.01,-0.01,0.03,0.01,-0.01,0.03
04/06/2021,0.01,0.01,-0.01,0.03,-0.02,0.01,0.01,-0.02,0.01,0.02,0.01,-0.01
05/06/2021,-0.02,-0.01,0.02,0.01,0.03,-0.01,0.02,-0.03,0.03,-0.01,0.01,-0.02
06/06/2021,-0.02,0.01,0.01,-0.01,0.01,-0.02,0.01,0.01,0.01,-0.01,0.01,-0.04
07/06/2021,-0.03,0.01,-0.01,-0.02,0.01,0.02,-0.01,0.01,-0.02,0.02,-0.02,0.01
08/06/2021,0.01,-0.02,-0.01,-0.03,0.01,0.01,0.01,-0.01,-0.02,0.01,0.02,0.01
09/06/2021,0.02,-0.01,-0.02,0.01,0.02,0.01,-0.01,-0.02,0.03,-0.02,0.02,0.01
10/06/2021,0.01,-0.01,0.02,0.02,0.01,0.01,-0.01,-0.03,0.01,-0.01,-0.01,0.03
11/06/2021,-0.01,0.01,-0.01,-0.01,-0.01,0.02,0.01,0.01,0.01,-0.03,-0.02,0.01
12/06/2021,0.02,0.01,-0.01,-0.02,0.01,0.02,-0.02,0.01,0.01,0.02,-0.03,-0.02
13/06/2021,0.01,0.01,0.01,0.03,-0.01,0.01,0.03,-0.01,0.02,0.02,0.02,0.01
14/06/2021,0.01,0.01,0.01,-0.03,-0.01,0.01,-0.03,-0.02,0.03,0.01,0.02,0.01
15/06/2021,-0.02,-0.01,-0.01,0.02,0.01,0.01,0.01,0.03,0.01,0.01,-0.01,-0.01
16/06/2021,-0.02,0.01,0.01,-0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,-0.03
17/06/2021,0.03,-0.01,0.02,0.03,-0.02,0.02,0.01,-0.03,0.01,-0.02,-0.02,0.01
18/06/2021,0.02,0.01,0.01,-0.02,-0.03,0.01,-0.01,0.01,-0.02,0.02,0.01,0.01
19/06/2021,-0.03,0.01,-0.01,0.03,0.01,0.02,0.02,-0.02,-0.02,0.01,0.01,0.01
20/06/2021,0.01,-0.01,-0.01,-0.03,0.02,0.01,0.01,-0.02,0.03,-0.02,0.01,0.03
21/06/2021,-0.02,-0.01,0.01,-0.01,0.03,0.02,-0.02,0.03,0.01,-0.01,-0.02,-0.01
22/06/2021,-0.02,-0.01,0.01,0.02,-0.01,0.02,0.02,0.01,-0.02,-0.02,-0.01,-0.02
23/06/2021,0.03,0.01,0.01,-0.01,0.02,0.02,-0.01,-0.02,-0.02,0.01,0.01,-0.04
24/06/2021,0.01,0.01,-0.01,-0.01,0.01,0.01,-0.01,-0.02,0.02,0.01,0.01,0.01
25/06/2021,0.02,0.01,-0.01,0.02,-0.01,0.01,0.01,0.03,0.04,0.01,-0.02,0.01
26/06/2021,-0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0.01
27/06/2021,-0.02,0.01,-0.01,-0.03,0.02,0.02,0.02,0.03,0.01,-0.01,0.01,0.01
28/06/2021,0.03,0.01,0.01,0.01,0.01,0.02,0.03,0.01,-0.01,-0.02,-0.03,0.03
